user_id,age,annual_income,credit_score,employment_status
1848,55,109598.06488004423,329,Employed
1849,24,107037.31143545039,666,Self-Employed
1850,22,42903.27762148177,355,Self-Employed
1851,60,68682.4500097271,309,Employed
1852,62,47987.6488058988,446,Employed
1853,68,80373.61597578446,663,Contractor
1854,48,77742.07693105823,552,Employed
1855,40,85292.63929033163,552,Employed
1856,59,73297.96119269718,742,Employed
1857,27,138385.15515971172,639,Employed
1858,49,39301.90587473153,815,Employed
1859,60,22234.916139087145,652,Employed
1860,47,55172.74498246346,622,Employed
1861,56,25800.29336099331,439,Employed
1862,48,27688.443249850177,744,Employed
1863,35,39967.133645050824,394,Self-Employed
1864,53,41945.27736420931,719,Employed
1865,19,41134.547451248494,813,Employed
1866,31,77955.47376113529,449,Employed
1867,30,52345.2734728666,650,Self-Employed
1868,46,60512.135628188,415,Employed
1869,29,87355.81936252337,536,Contractor
1870,56,45841.936880464345,569,Employed
1871,19,58386.35253238195,590,Employed
1872,49,74143.99965232289,733,Employed
1873,30,20000.0,308,Employed
1874,63,20000.0,774,Employed
1875,44,73652.93321994306,821,Employed
1876,66,77300.35701417246,836,Employed
1877,58,116605.50337131027,310,Employed
1878,34,68952.37189667024,626,Self-Employed
1879,57,85493.49293145238,575,Self-Employed
1880,48,60113.18391035066,669,Employed
1881,51,72430.68053962715,789,Employed
1882,41,106681.42104373834,644,Employed
1883,62,20000.0,667,Employed
1884,52,75340.40643929201,610,Employed
1885,65,118389.66825193416,784,Employed
1886,23,72050.85548023356,314,Employed
1887,36,106264.3240808212,303,Self-Employed
1888,47,49269.69626176394,675,Employed
1889,24,64198.812645907165,668,Employed
1890,27,65838.1175597147,764,Employed
1891,58,20000.0,832,Contractor
1892,49,35795.554303745,436,Self-Employed
1893,51,37578.12301540034,662,Employed
1894,45,85551.65195081319,515,Employed
1895,32,86803.82764210137,667,Employed
1896,47,73100.91106766333,416,Employed
1897,54,85602.57242139264,478,Employed
1898,46,60896.264681955654,545,Contractor
1899,39,95048.29173848858,427,Employed
1900,21,65219.7110658018,657,Employed
1901,37,66446.60118566891,377,Self-Employed
1902,49,58360.184168439715,592,Self-Employed
1903,53,82111.2619409107,381,Employed
1904,67,54470.02958467717,641,Employed
1905,21,89410.7844299517,637,Employed
1906,44,36696.27148209984,395,Employed
1907,34,37527.09363179516,444,Self-Employed
1908,29,82185.6688781626,820,Contractor
1909,39,62786.39463542468,696,Self-Employed
1910,34,53652.71459617179,656,Employed
1911,27,87251.4433118865,485,Self-Employed
1912,18,49818.46464784789,842,Employed
1913,39,59994.968642490756,450,Employed
1914,43,99980.69875177898,618,Employed
1915,35,103478.55864526625,358,Employed
1916,67,104309.95525675817,309,Contractor
1917,31,57946.85557665222,423,Employed
1918,64,95767.57262461176,655,Employed
1919,46,41276.17930578305,645,Employed
1920,29,42327.42813194847,536,Self-Employed
1921,53,20000.0,632,Employed
1922,52,106821.70504746324,316,Employed
1923,69,43400.50377309804,723,Self-Employed
1924,29,61836.6855063235,623,Employed
1925,24,42241.8914517929,322,Employed
1926,46,82379.13120825352,758,Employed
1927,28,55609.158482066494,759,Employed
1928,50,32379.577739176268,820,Contractor
1929,23,76041.56410465151,720,Employed
1930,64,29156.749379744288,702,Contractor
1931,32,44064.856867112714,630,Employed
1932,49,20000.0,756,Contractor
1933,68,29401.04719505983,782,Employed
1934,28,69463.22924301194,797,Employed
1935,40,20000.0,326,Employed
1936,43,27971.356884457105,696,Employed
1937,51,64940.7770966798,487,Employed
1938,63,51409.827597673684,439,Employed
1939,51,114800.91589898273,820,Employed
1940,46,110847.41365060938,391,Employed
1941,21,43301.93843122116,376,Employed
1942,34,78928.44046008705,543,Employed
1943,52,83732.06392198628,387,Self-Employed
1944,30,50063.028549389914,593,Employed
1945,58,27611.4615875449,394,Contractor
1946,56,64692.53876729856,552,Employed
1947,32,60678.858129647226,698,Contractor
1948,46,54105.88757573452,353,Employed
1949,46,76057.92170411213,542,Contractor
1950,28,46231.759824860026,409,Employed
1951,69,36200.06131052142,520,Self-Employed
1952,49,67727.0742587458,461,Self-Employed
1953,19,74649.2523142219,334,Employed
1954,64,35583.876402498674,336,Employed
1955,31,88202.26527477703,669,Self-Employed
1956,37,20737.97155559805,476,Employed
1957,39,50547.16353210891,820,Employed
1958,28,58549.78659505978,574,Employed
1959,44,49094.407183701755,404,Employed
1960,20,50873.488161220186,455,Self-Employed
1961,34,111776.86205770285,635,Employed
1962,61,43727.89777402753,325,Employed
1963,45,126030.54306179786,595,Employed
1964,46,75928.16949327629,836,Employed
1965,38,67301.3784327998,654,Contractor
1966,64,76906.00883469165,368,Employed
1967,33,128248.19373129882,626,Employed
1968,54,40160.1749017138,450,Employed
1969,37,36989.552026590274,619,Self-Employed
1970,23,46128.34508570198,751,Employed
1971,36,65803.57867411402,411,Employed
1972,22,21855.72187968567,761,Employed
1973,20,65558.4809829652,661,Employed
1974,18,107338.6783353418,502,Employed
1975,55,68785.18476561944,786,Employed
1976,32,57682.86352561808,779,Self-Employed
1977,51,49545.98878290931,303,Contractor
1978,52,87462.79261378912,428,Self-Employed
1979,66,44354.18066904881,325,Employed
1980,42,111159.8980149812,326,Employed
1981,41,113333.99369285893,341,Employed
1982,29,71418.76996654469,363,Self-Employed
1983,35,64712.122798083874,324,Employed
1984,32,90766.49520603899,371,Contractor
1985,61,92369.96255568313,781,Employed
1986,33,44850.20672351461,567,Self-Employed
1987,44,51836.12167158245,394,Employed
1988,25,31941.314132917614,694,Employed
1989,63,75226.62345835143,663,Employed
1990,42,81665.69708642227,614,Contractor
1991,34,31251.85905346818,416,Contractor
1992,46,53620.027379596024,463,Self-Employed
1993,25,31318.652060466273,605,Employed
1994,32,42530.004743904065,499,Self-Employed
1995,44,78775.4265056575,479,Employed
1996,63,46662.948333043016,657,Employed
1997,67,57479.351099192536,551,Employed
1998,69,24317.206801317116,598,Employed
1999,24,69674.75524311661,729,Employed
2000,20,63893.16700388378,303,Self-Employed
2001,46,46776.018749170944,553,Employed
2002,61,60274.64255793815,395,Employed
2003,41,69507.37201258611,466,Employed
2004,20,44628.296277266396,630,Employed
2005,37,28093.436399955513,361,Employed
2006,63,110139.36081717038,473,Employed
2007,32,49168.18238224318,552,Employed
2008,42,62580.99742032777,760,Employed
2009,47,90270.99337550784,514,Employed
2010,31,153226.3796892621,538,Employed
2011,24,33887.838752778356,714,Employed
2012,34,76245.68034316275,425,Employed
2013,61,47311.19286764735,552,Employed
2014,37,51530.24238558223,496,Employed
2015,53,46994.69947483025,712,Employed
2016,26,36858.62580498538,755,Employed
2017,55,63967.715955383464,353,Employed
2018,65,28137.432823794108,638,Self-Employed
2019,39,88670.18916279677,658,Employed
2020,19,66375.07340083437,450,Self-Employed
2021,41,75560.874322536,399,Self-Employed
2022,25,53345.284701344426,533,Self-Employed
2023,28,55819.90164470629,843,Employed
2024,30,72189.0976291832,361,Self-Employed
2025,34,35898.73418985437,495,Employed
2026,25,56050.239139666606,841,Employed
2027,38,43509.66215303865,405,Employed
2028,35,42735.77973522464,594,Contractor
2029,47,20000.0,750,Employed
2030,35,98483.16473699998,833,Contractor
2031,63,47836.53117115577,455,Employed
2032,64,94084.40137908875,705,Contractor
2033,48,91719.8080348573,674,Contractor
2034,55,32850.00733708766,754,Contractor
2035,49,37789.71910817886,501,Employed
2036,28,129012.5739838921,751,Self-Employed
2037,62,108773.14854817858,486,Contractor
2038,42,64212.037166797396,667,Employed
2039,50,71434.32766043373,639,Employed
2040,55,49228.83992632028,561,Self-Employed
2041,58,75808.8178550085,842,Employed
2042,25,47070.45248193821,605,Self-Employed
2043,28,20000.0,464,Employed
2044,39,31961.105337223722,387,Employed
2045,68,65527.31869626468,499,Employed
2046,41,36723.3191124353,570,Employed
2047,58,63318.063377161634,350,Employed
2048,34,38133.47401417843,788,Self-Employed
2049,29,45441.151937450166,497,Employed
2050,63,86329.1326603298,322,Self-Employed
2051,49,71187.01369100262,522,Self-Employed
2052,32,64758.38946716632,520,Employed
2053,33,86974.09932676629,565,Employed
2054,39,77015.21483368368,372,Employed
2055,45,101164.08228128418,376,Employed
2056,37,53503.518442121494,843,Employed
2057,50,54259.12553681228,734,Employed
2058,27,32472.268340216368,364,Contractor
2059,57,54275.4820656895,656,Employed
2060,49,89119.24735756114,317,Employed
2061,67,97499.68430655335,735,Contractor
2062,50,89007.6292021667,740,Self-Employed
2063,19,20145.203336264094,308,Self-Employed
2064,50,92078.63031651836,769,Self-Employed
2065,50,20000.0,647,Employed
2066,58,87452.93310305869,671,Self-Employed
2067,30,55805.38683572362,474,Contractor
2068,47,82563.33284834638,814,Employed
2069,50,31688.79130263585,429,Employed
2070,30,94279.19081765367,592,Employed
2071,69,28375.631347377777,652,Employed
2072,43,48288.62722867056,523,Employed
2073,39,40047.63430577412,823,Employed
2074,56,21142.878679437526,808,Employed
2075,19,67363.1891897117,667,Employed
2076,55,110152.22794592404,799,Employed
2077,56,131672.63055800024,389,Self-Employed
2078,43,67428.89467715619,371,Employed
2079,63,92917.03187668807,732,Employed
2080,67,70802.36594821342,647,Employed
2081,32,77472.07986920532,562,Employed
2082,51,56446.283721819025,570,Employed
2083,59,69876.92313556506,808,Employed
2084,61,78436.96761516071,807,Self-Employed
2085,66,50538.506778091716,719,Employed
2086,57,63062.6425026753,371,Employed
2087,28,63539.247025062796,373,Employed
2088,20,85660.08293326311,802,Employed
2089,23,38349.19570930798,445,Self-Employed
2090,26,63711.444784808715,345,Employed
2091,23,112800.13672631743,404,Self-Employed
2092,26,94101.50381464843,408,Employed
2093,56,98729.47622221764,616,Self-Employed
2094,48,65610.79600445085,420,Self-Employed
2095,49,73024.93909215058,798,Self-Employed
2096,58,90055.90416757314,342,Contractor
2097,67,104006.38823827327,398,Employed
2098,29,20000.0,610,Contractor
2099,25,32113.96732375386,513,Employed
2100,25,97736.1025350662,762,Self-Employed
2101,67,58077.76610577991,722,Employed
2102,45,48206.98026854807,688,Employed
2103,37,33645.9753251099,411,Self-Employed
2104,64,51124.582461397265,571,Employed
2105,24,29940.76791440438,401,Employed
2106,28,117277.35681831194,509,Self-Employed
2107,37,64439.098700485665,321,Employed
2108,33,63551.23645593206,458,Employed
2109,21,79701.91687919579,642,Employed
2110,23,89058.62923166424,699,Employed
2111,39,88647.20391386599,753,Employed
2112,43,91840.54859768928,442,Employed
2113,20,49228.86123022859,696,Employed
2114,58,57553.32987607847,835,Employed
2115,59,84225.7913860569,440,Employed
2116,31,51815.2734590095,539,Self-Employed
2117,28,64872.334199319375,591,Employed
2118,35,74969.09411062035,381,Self-Employed
2119,29,84629.62705775941,470,Employed
2120,40,20557.975940744967,825,Employed
2121,29,82868.64124722363,841,Employed
2122,30,59156.898553706866,409,Self-Employed
2123,42,82686.44277160952,511,Self-Employed
2124,62,84423.29230887072,737,Self-Employed
2125,68,105197.87652797894,621,Employed
2126,36,98836.34119053007,383,Self-Employed
2127,63,98664.2915652574,675,Employed
2128,53,101091.75797915595,352,Self-Employed
2129,62,72284.47462039864,795,Employed
2130,25,65804.62717592099,555,Employed
2131,46,86820.42707945836,519,Employed
2132,49,83302.02378582556,399,Employed
2133,68,57273.344081543495,428,Employed
2134,61,75120.5852202067,518,Employed
2135,35,64122.58833038514,776,Employed
2136,23,43651.6772884986,757,Contractor
2137,35,97261.51853440874,321,Employed
2138,36,66379.98106325223,628,Self-Employed
2139,39,116217.70644247127,779,Contractor
2140,54,24362.693245004186,638,Contractor
2141,49,51080.53067891584,478,Self-Employed
2142,58,65815.97091727178,720,Self-Employed
2143,20,93434.52744072286,781,Employed
2144,45,74986.73431505462,348,Employed
2145,27,72761.81885451879,329,Employed
2146,68,36818.40518614632,384,Employed
2147,52,36076.46506926321,801,Employed
2148,46,73062.61650724761,845,Employed
2149,32,30897.35015454104,628,Employed
2150,50,51703.05624276678,733,Self-Employed
2151,24,77522.93322714644,548,Employed
2152,29,40441.8931930806,433,Employed
2153,66,105133.89905904516,664,Employed
2154,47,95598.40860594725,724,Employed
2155,38,25714.500041542487,714,Contractor
2156,48,41690.71892045032,811,Employed
2157,41,20000.0,684,Employed
2158,37,45435.21593629667,687,Employed
2159,54,84159.71191430998,748,Employed
2160,21,54652.62644312858,602,Employed
2161,45,76519.93109039919,398,Employed
2162,61,26941.642042956395,605,Employed
2163,37,84949.38136454763,341,Employed
2164,41,51122.26930179125,767,Self-Employed
2165,67,65304.24205707263,739,Employed
2166,66,62678.137465173684,626,Employed
2167,68,33211.2869776929,332,Employed
2168,49,36172.89170650544,711,Employed
2169,58,89194.86172508565,413,Contractor
2170,53,74974.8039375424,807,Employed
2171,51,91251.22603883567,355,Contractor
2172,53,73116.45588756296,651,Employed
2173,19,68574.76587023042,628,Self-Employed
2174,32,21849.73453333084,845,Employed
2175,51,58240.83258097075,569,Employed
2176,53,64315.3919899064,495,Employed
2177,23,113827.67995681436,712,Employed
2178,56,82173.91580246693,378,Employed
2179,59,103401.52954273821,382,Employed
2180,68,79938.44264736821,436,Self-Employed
2181,68,47217.419326263014,838,Employed
2182,29,67928.10540374629,605,Employed
2183,20,70905.59115660582,610,Self-Employed
2184,62,41521.11075573295,687,Employed
2185,35,55390.31558517697,848,Self-Employed
2186,57,59855.8251580707,805,Employed
2187,38,105140.49581412795,687,Employed
2188,32,20000.0,592,Employed
2189,50,95145.46051790108,478,Contractor
2190,52,41580.11912601543,728,Self-Employed
2191,43,30698.020318259645,823,Contractor
2192,25,94498.5532509616,611,Employed
2193,53,83297.45173085952,379,Self-Employed
2194,65,96362.96755952974,313,Employed
2195,47,85017.54868863942,353,Employed
2196,40,116496.12504343505,746,Self-Employed
2197,59,78968.09592361213,364,Employed
2198,61,61088.065596921035,671,Employed
2199,31,73573.15943303356,802,Employed
2200,31,96086.72820864909,395,Self-Employed
2201,19,45515.616868497076,832,Employed
2202,54,48702.78543671548,559,Employed
2203,22,57275.999635052314,547,Contractor
2204,55,20000.0,426,Employed
2205,62,68451.96021043867,798,Employed
2206,58,20000.0,345,Employed
2207,64,66326.48282331547,567,Self-Employed
2208,31,86632.24390338124,841,Employed
2209,56,53078.08848390411,393,Employed
2210,42,106927.89675467178,615,Employed
2211,37,28487.477514537808,370,Employed
2212,19,94781.51704079582,748,Employed
2213,56,81878.42641017302,666,Employed
2214,23,22099.168792232776,709,Employed
2215,34,132769.8574760133,390,Contractor
2216,42,63406.367862400846,808,Self-Employed
2217,45,43062.89944610921,827,Contractor
2218,19,29822.82013039958,409,Employed
2219,52,59499.54930850815,388,Employed
2220,54,61814.828190251006,571,Employed
2221,22,67566.1382134916,546,Contractor
2222,18,57555.09609440099,660,Employed
2223,57,80830.63275287734,677,Contractor
2224,29,55309.254183418845,505,Employed
2225,53,20000.0,644,Employed
2226,62,61265.96260875897,754,Employed
2227,40,20000.0,366,Employed
2228,64,73844.26577228474,342,Employed
2229,48,40517.49424293412,528,Employed
2230,28,69084.008872895,743,Employed
2231,27,97851.87453811511,533,Employed
2232,20,41281.2826183,498,Employed
2233,31,91531.40646280294,796,Self-Employed
2234,33,54165.26083284617,331,Employed
2235,27,108829.87005163963,563,Employed
2236,46,55871.18467004466,412,Employed
2237,27,43987.67536233272,758,Self-Employed
2238,29,82180.96125988221,575,Employed
2239,47,54105.2567594091,445,Contractor
2240,58,43963.76214677479,656,Employed
2241,18,53054.003732405225,305,Employed
2242,22,63884.836695424965,639,Employed
2243,37,98554.50328112135,793,Employed
2244,25,20000.0,407,Employed
2245,60,65577.01647376052,370,Employed
2246,29,80622.58986635107,639,Employed
2247,18,69836.2143747949,399,Employed
2248,37,97746.62923583835,626,Self-Employed
2249,45,63141.36675603689,332,Employed
2250,60,60386.213945351374,442,Employed
2251,54,79808.23867533359,543,Contractor
2252,64,67482.84537378374,516,Employed
2253,54,55239.781542988225,733,Employed
2254,29,77903.60098965949,353,Self-Employed
2255,54,48686.79266958387,450,Employed
2256,66,49720.571199516824,354,Self-Employed
2257,66,51800.14945585966,816,Employed
2258,61,98826.72900416018,747,Employed
2259,45,20000.0,334,Employed
2260,64,74889.97086907356,418,Employed
2261,32,65856.79535500555,496,Employed
2262,23,22978.238519046994,813,Employed
2263,61,72743.16947840006,721,Self-Employed
2264,37,76893.7997957883,816,Self-Employed
2265,67,79740.980783935,438,Self-Employed
2266,31,20000.0,343,Self-Employed
2267,19,99159.73529636096,518,Employed
2268,26,46556.58238287898,557,Self-Employed
2269,54,82164.19366882941,812,Employed
2270,37,83526.84451705715,676,Employed
2271,43,43082.57285951768,588,Self-Employed
2272,46,81511.49880878876,769,Employed
2273,18,55362.668977191046,402,Self-Employed
2274,52,20000.0,448,Employed
2275,23,94193.54813819447,383,Employed
2276,54,45623.875924594,325,Employed
2277,22,43637.663431548644,474,Employed
2278,50,54923.35329908195,721,Self-Employed
2279,66,71805.9181331847,645,Contractor
2280,68,63568.23972944744,601,Employed
2281,31,78701.67311767927,597,Employed
2282,29,31512.765836783525,434,Employed
2283,59,46440.34073923163,354,Self-Employed
2284,37,62100.07319196166,355,Employed
2285,67,112447.18231646763,673,Contractor
2286,41,62154.686539656046,638,Employed
2287,60,92130.5565915408,756,Self-Employed
2288,51,65963.87921960794,654,Employed
2289,42,52908.53406406079,431,Employed
2290,67,58831.889397138984,792,Employed
2291,46,60789.50719927797,409,Self-Employed
2292,56,80091.14347401846,425,Self-Employed
2293,48,99365.28168941385,595,Employed
2294,64,73992.02119215802,478,Employed
2295,60,94676.94196854389,496,Contractor
2296,67,40880.25655925786,400,Contractor
2297,40,54634.237279649235,482,Employed
2298,61,46892.43664480833,308,Employed
2299,55,72861.11477187132,712,Employed
2300,37,56026.04037051466,403,Self-Employed
2301,40,83244.32342585489,425,Employed
2302,62,41724.957209188964,845,Employed
2303,69,66075.77433303204,569,Employed
2304,33,82171.4477753064,765,Employed
2305,67,20000.0,417,Employed
2306,59,118040.78268325509,391,Employed
2307,25,57921.20287800311,784,Employed
2308,67,20000.0,386,Self-Employed
2309,38,68952.34746441965,533,Contractor
2310,18,65836.08669932878,423,Employed
2311,25,62952.64051068768,502,Employed
2312,46,89779.77782316666,331,Employed
2313,49,83686.1242856764,656,Self-Employed
2314,55,72446.90477559614,762,Self-Employed
2315,22,76253.8908486662,393,Self-Employed
2316,64,62391.03876404784,821,Self-Employed
2317,39,109387.27123100121,707,Employed
2318,64,28020.09954105583,399,Employed
2319,51,68491.29185539742,543,Employed
2320,18,66625.6157797195,357,Self-Employed
2321,43,85332.01015161483,656,Employed
2322,60,43903.65306437752,790,Contractor
2323,27,21408.184940086598,619,Self-Employed
2324,47,68920.57540245482,318,Self-Employed
2325,67,72030.7623054651,656,Employed
2326,35,102239.98523619122,416,Employed
2327,34,33240.94884187284,435,Self-Employed
2328,43,93867.344167918,595,Employed
2329,25,124185.35910067803,824,Employed
2330,64,55555.87781193807,400,Contractor
2331,57,32726.444512669397,679,Self-Employed
2332,66,54825.64084066572,454,Employed
2333,29,65350.12418428452,404,Self-Employed
2334,44,79094.69687517287,825,Employed
2335,25,50215.131754048816,427,Employed
2336,42,103879.96335368355,700,Employed
2337,63,37136.69212479846,828,Self-Employed
2338,21,21519.871195679996,849,Employed
2339,50,92667.76060718294,423,Employed
2340,18,20000.0,659,Employed
2341,36,59896.755778182094,363,Contractor
2342,48,142942.0282302012,401,Employed
2343,33,64698.91117600171,576,Employed
2344,31,36980.80873259376,526,Employed
2345,65,63565.063405330155,322,Employed
2346,22,63729.980284511665,363,Employed
2347,58,69016.2485088279,456,Self-Employed
2348,43,81556.57455399049,689,Employed
2349,45,39022.22079080652,448,Contractor
2350,19,107188.70138091984,662,Employed
2351,67,71127.85710931545,763,Employed
2352,23,83169.8511600451,698,Employed
2353,26,49296.26500610894,704,Employed
2354,50,97159.55342488833,431,Contractor
2355,58,58573.68977967338,496,Self-Employed
2356,42,71938.8128373383,334,Employed
2357,65,41672.348070322274,719,Employed
2358,30,40076.70933994683,676,Employed
2359,26,82205.13266132207,698,Employed
2360,30,53909.82924481535,519,Self-Employed
2361,48,43654.42281239058,816,Self-Employed
2362,58,48920.41644932424,641,Employed
2363,28,82473.82679293552,715,Employed
2364,21,49274.053469909726,755,Employed
2365,51,62058.6267099459,596,Contractor
2366,55,65375.693757177425,630,Employed
2367,63,20000.0,638,Employed
2368,21,28221.83986566205,597,Employed
2369,55,73406.94723118906,611,Employed
2370,36,46574.26597118257,354,Employed
2371,23,91418.12278201047,833,Self-Employed
2372,51,89170.1776062636,404,Contractor
2373,35,82979.21665888593,474,Employed
2374,30,110494.29468281494,593,Employed
2375,58,62922.76680642042,674,Employed
2376,40,81222.04814759598,749,Self-Employed
2377,36,50389.97558509922,744,Employed
2378,62,126309.24782171809,359,Self-Employed
2379,28,114590.84131090049,691,Self-Employed
2380,18,65297.0108629448,689,Employed
2381,41,74664.6557476298,511,Employed
2382,24,98982.43998412014,834,Self-Employed
2383,42,61321.51237964733,539,Employed
2384,38,48584.398230007384,787,Employed
2385,32,86849.74377517206,421,Employed
2386,18,66960.98115209176,552,Employed
2387,29,69574.86124113151,440,Self-Employed
2388,24,44143.216423300866,751,Employed
2389,32,22058.19629091509,452,Employed
2390,38,70903.56024697753,607,Self-Employed
2391,36,87624.05103735499,616,Employed
2392,46,59354.83127309896,828,Self-Employed
2393,42,100910.73798897167,595,Employed
2394,50,47402.091864611386,644,Employed
2395,66,38632.38862585201,581,Employed
2396,49,63319.24232009672,507,Contractor
2397,66,62935.185616217736,395,Self-Employed
2398,52,84249.21828338056,751,Employed
2399,61,45625.92939840038,672,Contractor
2400,55,99202.35592037244,372,Self-Employed
2401,43,114172.92406270634,632,Employed
2402,28,64021.399325791455,692,Employed
2403,52,96242.76050460796,405,Employed
2404,25,38587.573234368494,400,Employed
2405,63,91880.53852954789,658,Employed
2406,31,91181.91021398656,628,Employed
2407,27,86585.93200474697,694,Employed
2408,19,64610.92277824265,334,Employed
2409,63,20000.0,456,Employed
2410,26,48956.821408696764,572,Employed
2411,20,49352.09955788495,695,Employed
2412,38,40543.626548488064,506,Employed
2413,43,68056.07511367665,605,Contractor
2414,25,54525.91386196914,835,Employed
2415,65,44384.69975587445,761,Employed
2416,19,38529.99629380451,551,Employed
2417,23,47112.17536286928,566,Employed
2418,45,93037.4802962482,508,Self-Employed
2419,46,48474.37363431265,838,Employed
2420,43,52126.53233916819,802,Employed
2421,42,53582.55962441884,813,Employed
2422,29,73474.8378452355,447,Employed
2423,22,76406.23721321332,382,Employed
2424,51,20000.0,341,Employed
2425,65,90540.88034569021,455,Employed
2426,54,100909.20085609384,752,Self-Employed
2427,32,38745.33656595826,583,Employed
2428,61,40692.54388162913,487,Employed
2429,53,53743.66530554321,773,Employed
2430,32,46099.89951358488,806,Contractor
2431,60,70598.17184866517,432,Employed
2432,65,20000.0,570,Employed
2433,40,37051.80979908151,372,Employed
2434,23,103479.93000437268,735,Employed
2435,63,41794.50081629955,592,Employed
2436,67,96085.70695257312,736,Contractor
2437,61,73883.45488975343,359,Employed
2438,60,20000.0,626,Self-Employed
2439,62,80883.22988040515,481,Employed
2440,38,62058.31744517867,733,Self-Employed
2441,40,53613.32359375649,818,Employed
2442,60,71123.9273293001,382,Employed
2443,33,76865.8371391698,327,Contractor
2444,64,82689.79554936549,565,Employed
2445,32,94456.32118870007,582,Contractor
2446,42,75203.39781945891,696,Employed
2447,53,30609.14778034095,682,Contractor
2448,28,53158.86355872022,618,Employed
2449,68,138576.20838171552,492,Self-Employed
2450,32,83112.27650954318,526,Employed
2451,21,124232.18252028743,750,Employed
2452,38,99885.85205497962,481,Self-Employed
2453,30,71045.05178889372,626,Self-Employed
2454,39,72535.17674452794,502,Employed
2455,36,64085.499003078854,701,Employed
2456,51,21554.884603837512,771,Employed
2457,31,65451.18131170561,478,Employed
2458,21,95266.86381355493,317,Employed
2459,65,50009.00012946991,762,Self-Employed
2460,69,75298.82497654523,845,Employed
2461,63,86289.77614732993,702,Employed
2462,44,42257.98901718811,692,Contractor
2463,46,53717.428391408386,599,Employed
2464,64,39552.21273807102,650,Employed
2465,45,44445.85983276483,486,Self-Employed
2466,52,32809.86790867347,646,Self-Employed
2467,25,42488.788465549325,708,Self-Employed
2468,33,100486.39201994598,370,Self-Employed
2469,59,42113.074272742684,626,Employed
2470,53,68161.48047651724,511,Employed
2471,47,52428.281158226106,608,Self-Employed
2472,35,94471.64842592347,407,Employed
2473,19,97779.05741509041,476,Employed
2474,66,86601.74955347367,726,Self-Employed
2475,30,72653.36382756889,830,Self-Employed
2476,21,59223.51157897754,717,Employed
2477,43,35203.13239521875,547,Contractor
2478,42,113588.22202805494,508,Self-Employed
2479,47,46008.17455618616,515,Contractor
2480,28,81591.15867582103,737,Contractor
2481,24,91489.13931558494,610,Employed
2482,48,51117.987577366766,682,Self-Employed
2483,61,90950.31318289906,570,Employed
2484,27,84105.33008347139,420,Self-Employed
2485,56,108199.09588454413,706,Self-Employed
2486,30,53266.33833933222,544,Employed
2487,48,32853.399568007124,365,Employed
2488,24,52362.756113887226,527,Employed
2489,66,70221.3385633583,436,Self-Employed
2490,59,66455.3181771264,493,Self-Employed
2491,59,55164.052593136235,788,Employed
2492,53,20000.0,653,Employed
2493,37,76762.07490322767,456,Self-Employed
2494,21,114308.611977055,775,Employed
2495,24,76606.2809530751,315,Employed
2496,18,80228.38797633784,377,Employed
2497,61,79311.13265387755,351,Contractor
2498,62,74926.16674706,813,Self-Employed
2499,59,88291.64917170237,803,Employed
2500,64,74884.34202964164,360,Employed
2501,30,57183.0707586681,431,Employed
2502,39,45100.27724978115,681,Self-Employed
2503,38,58775.65861798312,842,Employed
2504,39,72853.23741126664,709,Employed
2505,45,57097.925971925666,454,Employed
2506,26,72858.46707828576,350,Contractor
2507,43,75978.75334251043,394,Employed
2508,26,85829.48578175454,822,Employed
2509,32,97069.87422097451,823,Self-Employed
2510,27,66950.18546197144,654,Contractor
2511,41,32305.58587130848,344,Employed
2512,59,56372.39757952025,504,Employed
2513,25,66101.56418516499,730,Employed
2514,41,20000.0,555,Employed
2515,33,99716.61300256205,547,Employed
2516,66,68559.44781276166,832,Employed
2517,43,74533.82086450713,340,Employed
2518,44,99138.16156315664,758,Self-Employed
2519,54,49246.42924644133,576,Employed
2520,21,79351.04827210076,494,Employed
2521,67,62253.39692245161,370,Employed
2522,41,60397.828324602015,569,Employed
2523,36,45695.19030489052,634,Employed
2524,53,106640.08034216319,607,Self-Employed
2525,56,55612.49899811073,726,Employed
2526,27,82486.60617239255,498,Self-Employed
2527,42,20000.0,375,Employed
2528,35,94499.71324224466,824,Employed
2529,36,91305.27889892647,529,Employed
2530,53,67435.85275743257,384,Employed
2531,27,59326.43834655189,461,Self-Employed
2532,50,75000.00014033917,696,Self-Employed
2533,67,122219.76652200724,670,Employed
2534,22,20919.082527412873,514,Employed
2535,64,84550.68468935319,300,Employed
2536,66,42209.56744615243,676,Contractor
2537,52,64502.04009250672,711,Employed
2538,61,58802.99702303342,499,Employed
2539,51,54292.04355505611,482,Employed
2540,50,64738.37177368176,709,Employed
2541,38,36645.72136805524,697,Employed
2542,34,90729.51090319917,515,Employed
2543,39,20146.41222003499,648,Employed
2544,65,78494.11282070856,340,Employed
2545,54,56836.603686635724,302,Employed
2546,32,35726.87765481366,393,Employed
2547,52,70059.58426496739,358,Employed
2548,45,26076.222832338048,706,Employed
2549,24,65992.84554299086,317,Employed
2550,49,29428.077304711143,793,Employed
2551,28,76531.80210794578,807,Employed
2552,27,41891.06665924061,631,Employed
2553,26,53725.14957426726,468,Employed
2554,31,72348.73469857905,505,Employed
2555,30,45686.4472039441,820,Employed
2556,42,63550.90000829244,804,Contractor
2557,19,27154.23746887866,645,Employed
2558,52,80771.89008990389,603,Contractor
2559,24,109122.84513876928,414,Self-Employed
2560,38,134805.22169774905,386,Employed
